name,Dim.1,Dim.2,coord,cos2,contrib,,,,,,,,,,,,
515,0.001089213,2.81350698,7.915822712,0.068199084,0.0423613,,,,,,,,,,,,
516,0.404779731,0.139337285,0.183261509,0.002207969,0.000980719,,,,,,,,,,,,
517,0.390306147,1.40745191,2.133259768,0.007072459,0.011416079,,,,,,,,,,,,
518,-1.736471155,0.517261418,3.282891448,0.036576618,0.0175683,,,,,,,,,,,,
519,-1.033421836,-0.28503875,1.149207779,0.01204671,0.006149953,,,,,,,,,,,,
520,-1.973956266,0.731286801,4.431283724,0.062376974,0.023713889,,,,,,,,,,,,
521,-0.067929708,-0.601858593,0.366848211,0.006155143,0.001963178,,,,,,,,,,,,
522,2.435986008,-2.723145632,13.34954996,0.11529929,0.071439737,,,,,,,,,,,,
523,3.469243539,-0.04177177,12.03739561,0.149186094,0.06441778,,,,,,,,,,,,
525,-0.240458955,1.081304353,1.227039612,0.007942068,0.006566468,,,,,,,,,,,,
528,2.616360535,-0.072723235,6.850631116,0.109827101,0.036660957,,,,,,,,,,,,
531,-1.605836089,-3.713800605,16.37102448,0.188963825,0.087609072,,,,,,,,,,,,
534,3.391381322,-1.999201908,15.49827554,0.175340316,0.082938581,,,,,,,,,,,,
535,3.718847696,-1.167359327,15.19255599,0.162118969,0.081302531,,,,,,,,,,,,
538,2.683656517,-0.180262065,7.234506712,0.090644472,0.038715257,,,,,,,,,,,,
539,2.821352453,1.742930852,10.99783762,0.100144325,0.058854615,,,,,,,,,,,,
540,0.320717649,-0.284471241,0.183783697,0.001120244,0.000983513,,,,,,,,,,,,
541,3.150859268,0.134428036,9.945985026,0.091055001,0.053225656,,,,,,,,,,,,
542,3.244288022,-1.145728352,11.83809823,0.112437495,0.063351246,,,,,,,,,,,,
543,-1.324430507,1.77495317,4.904574924,0.045059976,0.026246693,,,,,,,,,,,,
544,3.553991902,4.384028698,31.85056607,0.133769108,0.170447398,,,,,,,,,,,,
546,2.189122293,-1.401637711,6.756844685,0.057092293,0.036159062,,,,,,,,,,,,
547,-0.63701688,-1.892364639,3.986834433,0.036213919,0.021335431,,,,,,,,,,,,
548,2.145329874,-1.231867832,6.119938622,0.00537958,0.032750677,,,,,,,,,,,,
549,-0.296157033,3.637577455,13.31967873,0.081940527,0.071279882,,,,,,,,,,,,
551,1.533945177,-0.616535836,2.733104243,0.027766283,0.01462613,,,,,,,,,,,,
552,3.314758032,6.619685938,54.80786274,0.214334706,0.293302718,,,,,,,,,,,,
553,-1.144272854,0.020733768,1.309790254,0.020467949,0.007009305,,,,,,,,,,,,
554,2.268748957,-1.931090452,8.876332165,0.089536549,0.047501439,,,,,,,,,,,,
556,0.370385065,5.938331293,35.40096364,0.181720548,0.18944725,,,,,,,,,,,,
558,-0.175654956,2.271297735,5.189648064,0.053273958,0.027772254,,,,,,,,,,,,
559,1.278663124,-2.56002822,8.188723872,0.117701238,0.043821723,,,,,,,,,,,,
560,-1.349379431,-1.336648296,3.607453516,0.037305276,0.019305185,,,,,,,,,,,,
561,-1.609936309,-0.290040815,2.676018593,0.019328532,0.014320637,,,,,,,,,,,,
562,1.271716814,-2.895488232,10.00111576,0.033614795,0.053520686,,,,,,,,,,,,
563,2.082473951,-0.204571787,4.378547374,0.003838091,0.023431672,,,,,,,,,,,,
564,-1.107293664,0.057565343,1.229413028,0.012361877,0.006579169,,,,,,,,,,,,
566,-0.968237491,0.720212128,1.45618935,0.004228895,0.007792756,,,,,,,,,,,,
567,2.656142808,-0.065988051,7.059449038,0.072951785,0.037778441,,,,,,,,,,,,
568,-0.495049819,-1.987996245,4.197203394,0.023154198,0.022461215,,,,,,,,,,,,
569,-1.799526861,0.842900805,3.948778689,0.033367954,0.021131777,,,,,,,,,,,,
570,-0.749824811,0.058730625,0.565686533,0.007005857,0.003027255,,,,,,,,,,,,
571,-1.376397652,1.211536059,3.362290119,0.009860552,0.0179932,,,,,,,,,,,,
572,-1.946505255,-0.465109029,4.005209118,0.059596058,0.021433763,,,,,,,,,,,,
573,-1.129786127,0.78493825,1.892544748,0.014196412,0.010127899,,,,,,,,,,,,
574,0.962105031,-0.286681599,1.007832429,0.01054746,0.005393387,,,,,,,,,,,,
575,1.10577062,-1.212946382,2.693967589,0.030401253,0.014416691,,,,,,,,,,,,
576,1.950519021,0.027828254,3.805298863,0.036392977,0.020363949,,,,,,,,,,,,
577,-1.148922289,-3.185678844,11.46857213,0.132215271,0.061373737,,,,,,,,,,,,
578,0.870767421,-0.624909518,1.148747807,0.016451891,0.006147491,,,,,,,,,,,,
579,3.935427302,-3.277520005,26.22972543,0.119323667,0.140367629,,,,,,,,,,,,
580,0.664039393,2.421881618,6.306458885,0.050237978,0.033748835,,,,,,,,,,,,
581,0.114391045,0.607491947,0.382131777,0.00544053,0.002044967,,,,,,,,,,,,
582,1.732700201,-1.796767081,6.23062193,0.074523724,0.033342996,,,,,,,,,,,,
583,2.540961467,1.955941046,10.28219055,0.088213125,0.05502485,,,,,,,,,,,,
585,2.187655428,0.751471741,5.35054605,0.018163948,0.028633295,,,,,,,,,,,,
586,0.207120493,1.082113285,1.21386806,0.012593883,0.00649598,,,,,,,,,,,,
587,2.6045568,-0.182204119,6.816914463,0.081257499,0.036480524,,,,,,,,,,,,
588,-0.61161745,2.397855237,6.123785644,0.085131524,0.032771265,,,,,,,,,,,,
589,3.066987297,1.169439866,10.77400068,0.080480182,0.057656758,,,,,,,,,,,,
590,-1.915177556,-0.127915206,3.684267369,0.035734301,0.019716252,,,,,,,,,,,,
591,-1.461852371,0.78273065,2.749679624,0.006822606,0.014714832,,,,,,,,,,,,
592,-1.166084432,-3.70238153,15.06738189,0.187435756,0.080632665,,,,,,,,,,,,
593,2.125261486,-1.264634923,6.116037875,0.050644006,0.032729803,,,,,,,,,,,,
594,-1.885315378,-0.549517454,3.856383509,0.052993671,0.020637327,,,,,,,,,,,,
598,3.938210832,-1.764466748,18.62284746,0.181255687,0.099659638,,,,,,,,,,,,
599,-1.614255143,0.882327648,3.384321744,0.011545689,0.018111102,,,,,,,,,,,,
600,-1.178719449,-1.070598689,2.535561093,0.007575068,0.013568983,,,,,,,,,,,,
601,2.125993378,-3.000979509,13.52572585,0.122660922,0.072382537,,,,,,,,,,,,
602,1.912397351,0.63675468,4.062720149,0.029350307,0.021741531,,,,,,,,,,,,
603,4.026529591,-0.479317319,16.44268564,0.143699494,0.087992564,,,,,,,,,,,,
604,0.754838309,2.035406508,4.712660525,0.054081515,0.025219669,,,,,,,,,,,,
605,2.64834129,-1.257704777,8.595532892,0.063211319,0.04599875,,,,,,,,,,,,
606,3.09831147,2.960429164,18.3636748,0.163502192,0.098272683,,,,,,,,,,,,
607,0.570316397,3.366547989,11.65890615,0.083040118,0.062392305,,,,,,,,,,,,
608,2.238665789,-0.383048137,5.158350389,0.050781776,0.027604765,,,,,,,,,,,,
610,3.854313442,3.299716997,25.74386437,0.19227086,0.137767558,,,,,,,,,,,,
613,3.784582595,0.243192244,14.38220789,0.124491725,0.076965976,,,,,,,,,,,,
615,1.588655433,0.867624283,3.276597981,0.039693763,0.017534621,,,,,,,,,,,,
616,-0.815325308,0.919142686,1.509578636,0.021234435,0.008078467,,,,,,,,,,,,
617,-1.832982966,0.220927876,3.408635681,0.055556239,0.018241217,,,,,,,,,,,,
619,3.065485118,0.836657958,10.09719555,0.094039003,0.054034855,,,,,,,,,,,,
620,1.560380538,-0.795431786,3.067499151,0.034210159,0.016415634,,,,,,,,,,,,
621,-0.5756242,2.348692007,5.847697362,0.035196286,0.031293786,,,,,,,,,,,,
622,-2.324780283,1.228492925,6.91379823,0.085786738,0.036998995,,,,,,,,,,,,
623,-3.533971778,2.497732992,18.72762663,0.179492259,0.100220361,,,,,,,,,,,,
624,0.707535981,0.970087104,1.441676155,0.015900661,0.007715089,,,,,,,,,,,,
625,1.270283929,-0.654634968,2.042168203,0.02187392,0.010928605,,,,,,,,,,,,
626,-1.3035466,-2.722158973,9.10938321,0.105282262,0.048748605,,,,,,,,,,,,
627,-0.412805405,0.481481664,0.402232895,0.003844815,0.002152538,,,,,,,,,,,,
628,0.477510477,-1.456413245,2.349155796,0.030753085,0.01257144,,,,,,,,,,,,
629,0.203610802,0.093659249,0.050229414,0.000481542,0.000268801,,,,,,,,,,,,
631,-0.928720459,1.373270128,2.748392536,0.031855071,0.014707944,,,,,,,,,,,,
632,-2.56382877,-1.649777263,9.294982978,0.118375697,0.049741837,,,,,,,,,,,,
633,-0.131266369,2.358255475,5.578599747,0.058837184,0.029853718,,,,,,,,,,,,
636,2.419794814,0.707808753,6.356400176,0.063977855,0.034016095,,,,,,,,,,,,
637,-1.266888915,1.602067748,4.171628592,0.056226795,0.022324352,,,,,,,,,,,,
638,0.139241377,2.677701301,7.189472418,0.077679142,0.038474257,,,,,,,,,,,,
639,-0.269265696,-2.658444526,7.139831311,0.087255494,0.038208604,,,,,,,,,,,,
640,-0.60446954,-0.238834259,0.422425228,0.003995017,0.002260597,,,,,,,,,,,,
641,3.736127339,0.337453927,14.07252265,0.121273646,0.075308705,,,,,,,,,,,,
642,1.695828497,2.091994888,7.252276903,0.054968371,0.038810353,,,,,,,,,,,,
644,0.897909897,-3.605678025,13.8071562,0.162945427,0.073888604,,,,,,,,,,,,
645,-0.106332179,-0.501353824,0.262662189,0.000916719,0.001405629,,,,,,,,,,,,
646,-0.029156264,-1.247203892,1.556367636,0.019351804,0.008328857,,,,,,,,,,,,
647,1.659404982,-2.902302629,11.17698544,0.132323511,0.05981332,,,,,,,,,,,,
648,1.77631315,-0.870943412,3.913830835,0.068157895,0.020944754,,,,,,,,,,,,
649,-1.78261059,-2.090049397,7.546006998,0.077838485,0.040382242,,,,,,,,,,,,
650,-1.198391089,6.646406746,45.61086383,0.164405006,0.24408524,,,,,,,,,,,,
651,-1.219998353,-0.424103089,1.668259413,0.022701986,0.008927643,,,,,,,,,,,,
652,-4.755327372,2.039533091,26.77283365,0.147607386,0.143274057,,,,,,,,,,,,
653,0.673310594,0.613571791,0.829817498,0.012342927,0.004440745,,,,,,,,,,,,
654,2.331194042,5.20566401,32.53340345,0.181170262,0.174101583,,,,,,,,,,,,
655,2.443954149,-2.199175056,10.80928281,0.160639434,0.057845569,,,,,,,,,,,,
656,-1.509706175,1.463925336,4.422290126,0.062069855,0.02366576,,,,,,,,,,,,
657,-0.246355518,2.269719077,5.212315731,0.052118486,0.027893559,,,,,,,,,,,,
658,0.366111736,1.287409006,1.791459751,0.019789332,0.009586946,,,,,,,,,,,,
659,1.440990865,-1.086706449,3.257385581,0.047022695,0.017431806,,,,,,,,,,,,
661,1.937012818,-1.522191743,6.069086359,0.098082349,0.032478543,,,,,,,,,,,,
662,0.379034693,-0.153190738,0.1671347,0.002889504,0.000894417,,,,,,,,,,,,
663,2.871261903,-1.337475355,10.03298524,0.063728492,0.053691235,,,,,,,,,,,,
664,-1.799861272,1.465477144,5.387123858,0.06994336,0.02882904,,,,,,,,,,,,
666,0.832497237,-0.284523185,0.774005092,0.008979642,0.004142066,,,,,,,,,,,,
668,1.738644137,1.535345554,5.380169405,0.044345718,0.028791823,,,,,,,,,,,,
670,0.412116075,-1.036070426,1.243281586,0.014220804,0.006653386,,,,,,,,,,,,
672,0.081369686,2.917872825,8.520602849,0.079815938,0.045597764,,,,,,,,,,,,
673,1.251087572,-1.863980565,5.039643658,0.082711996,0.02696951,,,,,,,,,,,,
674,-0.209837369,0.091820094,0.052462651,0.0009094,0.000280752,,,,,,,,,,,,
676,1.077746733,-1.63963916,3.849954596,0.061650642,0.020602922,,,,,,,,,,,,
677,-0.440148762,1.458216889,2.320127428,0.026413648,0.012416096,,,,,,,,,,,,
679,0.782677702,-1.262619201,2.206791633,0.029566418,0.011809583,,,,,,,,,,,,
680,-0.476647564,0.363552534,0.359363345,0.004942144,0.001923123,,,,,,,,,,,,
681,0.438468519,1.547667452,2.587529183,0.007949253,0.013847089,,,,,,,,,,,,
682,-1.529786601,5.194722293,29.32538675,0.155885316,0.156933973,,,,,,,,,,,,
683,3.525053716,1.061294328,13.55234935,0.102749405,0.072525012,,,,,,,,,,,,
684,-1.583792322,1.705079008,5.415692543,0.053573504,0.028981925,,,,,,,,,,,,
685,0.754685227,-2.192574153,5.376931206,0.062947862,0.028774494,,,,,,,,,,,,
686,-2.393672332,0.064113678,5.733777797,0.018961099,0.030684149,,,,,,,,,,,,
687,-2.563622794,3.523708268,18.98868179,0.168681002,0.10161739,,,,,,,,,,,,
688,4.234291491,1.195807191,19.35917927,0.235277014,0.103600097,,,,,,,,,,,,
689,0.093601538,1.882212783,3.55148621,0.031984805,0.019005677,,,,,,,,,,,,
690,-0.584166411,-0.865430252,1.090219916,0.004027488,0.005834281,,,,,,,,,,,,
692,3.339269089,4.051528881,27.56560433,0.111706033,0.147516547,,,,,,,,,,,,
693,0.536973857,2.962697205,9.065915649,0.025691367,0.04851599,,,,,,,,,,,,
694,-2.211037754,1.344166747,6.695472191,0.059203226,0.035830629,,,,,,,,,,,,
695,-1.15756286,3.030139992,10.52170015,0.107017502,0.056306579,,,,,,,,,,,,
696,3.585133707,3.526137751,25.28683114,0.173080505,0.135321757,,,,,,,,,,,,
697,0.409240115,2.871989152,8.415799163,0.07174298,0.04503691,,,,,,,,,,,,
698,-0.549641893,0.204644874,0.343985736,0.004773515,0.00184083,,,,,,,,,,,,
699,0.477689848,-1.32359004,1.980078185,0.019105416,0.010596332,,,,,,,,,,,,
700,2.700675412,0.585843045,7.636859754,0.088155088,0.040868438,,,,,,,,,,,,
701,1.563438341,-3.348284681,13.65534975,0.16822868,0.073076216,,,,,,,,,,,,
703,1.447555429,-0.653529196,2.522517129,0.02806381,0.013499179,,,,,,,,,,,,
704,2.401255929,-1.606910057,8.34818997,0.108193033,0.044675101,,,,,,,,,,,,
705,-0.943362752,2.633595383,7.825757924,0.066567184,0.041879321,,,,,,,,,,,,
706,1.304360927,1.080941955,2.869792939,0.048154774,0.015357615,,,,,,,,,,,,
707,2.668476606,0.360224921,7.250529393,0.087851913,0.038801002,,,,,,,,,,,,
708,-0.06722513,-1.96291221,3.857543563,0.046868849,0.020643535,,,,,,,,,,,,
710,1.776300285,-2.069985889,7.440084283,0.023973718,0.039815399,,,,,,,,,,,,
711,0.926156941,1.546093458,3.248171659,0.023473294,0.017382498,,,,,,,,,,,,
712,2.402788901,-0.362045948,5.904471771,0.056619866,0.031597613,,,,,,,,,,,,
713,0.767050952,1.344822409,2.396914476,0.022897005,0.01282702,,,,,,,,,,,,
715,-0.327880548,-2.472321972,6.219881587,0.067241988,0.033285519,,,,,,,,,,,,
716,4.329715107,3.68496995,32.32543644,0.245191546,0.172988653,,,,,,,,,,,,
718,3.157645727,-0.697411395,10.45710919,0.105501029,0.055960922,,,,,,,,,,,,
719,-0.719553121,7.369247888,54.82357113,0.142984021,0.293386781,,,,,,,,,,,,
720,-1.093997084,-2.022553389,5.28755183,0.068888325,0.028296183,,,,,,,,,,,,
721,2.380504305,-2.565500828,12.24859524,0.184169464,0.065548009,,,,,,,,,,,,
722,0.572820363,-1.853229407,3.762582402,0.055701593,0.020135353,,,,,,,,,,,,
723,2.283970106,0.837373555,5.917713914,0.070555991,0.031668478,,,,,,,,,,,,
724,-0.040438245,2.027962454,4.114266965,0.051002937,0.022017383,,,,,,,,,,,,
725,0.810701402,4.96960061,25.35416699,0.099019865,0.135682103,,,,,,,,,,,,
726,-0.855324864,-0.60758844,1.100744336,0.014456841,0.005890602,,,,,,,,,,,,
728,-0.2412994,0.592331512,0.409082021,0.006289997,0.002189191,,,,,,,,,,,,
730,3.48238202,3.167744928,22.16159246,0.209659585,0.118597131,,,,,,,,,,,,
731,-0.677138815,-3.047658798,9.746741125,0.094933495,0.052159408,,,,,,,,,,,,
733,2.170839361,-1.532557988,7.061277519,0.082534616,0.037788226,,,,,,,,,,,,
735,-0.787729322,-3.381003963,12.05170528,0.115628928,0.064494358,,,,,,,,,,,,
736,2.502315703,-0.962858424,7.188680222,0.089053377,0.038470018,,,,,,,,,,,,
737,0.320939405,-0.73461139,0.642655996,0.003666304,0.003439155,,,,,,,,,,,,
738,4.683488979,-1.12051529,23.19062353,0.150433684,0.124103962,,,,,,,,,,,,
739,2.676301604,2.529465949,13.56078826,0.021732535,0.072570173,,,,,,,,,,,,
740,2.120048016,-1.587815572,7.01576188,0.111105146,0.03754465,,,,,,,,,,,,
741,-0.922347059,-1.097748329,2.055775489,0.023370661,0.011001424,,,,,,,,,,,,
743,-0.342800316,0.189838842,0.153550842,0.000912829,0.000821723,,,,,,,,,,,,
744,1.001576828,-0.421409412,1.180742036,0.015493699,0.006318707,,,,,,,,,,,,
745,0.227143892,0.269366004,0.124152392,0.00155474,0.000664398,,,,,,,,,,,,
747,1.683953403,1.994615096,6.814188444,0.038049459,0.036465936,,,,,,,,,,,,
748,4.375433832,1.157474255,20.48416787,0.103614699,0.109620442,,,,,,,,,,,,
749,2.47021924,0.633189149,6.502911593,0.092861769,0.034800146,,,,,,,,,,,,
750,1.863550467,1.49160434,5.697703851,0.050160854,0.0304911,,,,,,,,,,,,
751,-1.45067372,2.198454007,6.93765426,0.068701982,0.037126659,,,,,,,,,,,,
753,0.327853578,0.425234358,0.288312228,0.004952516,0.001542895,,,,,,,,,,,,
755,3.477197981,0.388777137,12.24205346,0.13186541,0.065513001,,,,,,,,,,,,
756,-1.111967019,0.775390947,1.837701771,0.024169455,0.009834409,,,,,,,,,,,,
757,0.613235063,-0.929043656,1.239179357,0.016457267,0.006631433,,,,,,,,,,,,
758,0.653522238,-1.194263863,1.853357491,0.026286473,0.00991819,,,,,,,,,,,,
759,-0.944671327,2.87961899,9.184609443,0.078738641,0.049151176,,,,,,,,,,,,
760,-2.372366191,0.603349478,5.992151935,0.055782566,0.032066831,,,,,,,,,,,,
762,0.264706176,1.273352087,1.691494897,0.018597545,0.009051987,,,,,,,,,,,,
763,-0.255714678,0.772905524,0.662772945,0.010080278,0.003546811,,,,,,,,,,,,
765,3.414279512,-2.055395991,15.88195727,0.22496926,0.084991842,,,,,,,,,,,,
766,-2.938312376,0.84886367,9.354249147,0.14415805,0.050058998,,,,,,,,,,,,
767,2.324280805,-1.631378794,8.063678033,0.112034552,0.043152544,,,,,,,,,,,,
769,-0.424412219,-0.462310404,0.393856641,0.005177828,0.002107713,,,,,,,,,,,,
772,2.690755369,0.642244226,7.6526421,0.061662347,0.040952896,,,,,,,,,,,,
774,0.725109639,-0.448248707,0.726710892,0.012266858,0.003888973,,,,,,,,,,,,
775,3.656254575,1.488282158,15.5831813,0.080642618,0.083392951,,,,,,,,,,,,
778,-0.404604642,-3.08335396,9.670776559,0.108979738,0.051752886,,,,,,,,,,,,
779,0.356759472,-2.859780128,8.305619698,0.11624193,0.044447287,,,,,,,,,,,,
780,2.876099313,-1.51205913,10.55827007,0.177550273,0.056502282,,,,,,,,,,,,
782,0.18681515,-2.806361742,7.910566127,0.085659902,0.04233317,,,,,,,,,,,,
783,4.594595244,2.721065538,28.51450312,0.205817753,0.152594552,,,,,,,,,,,,
784,2.446057846,-0.473058392,6.206983229,0.059140066,0.033216494,,,,,,,,,,,,
785,2.071874712,-0.711570981,4.798998082,0.035729346,0.025681702,,,,,,,,,,,,
786,2.642599147,-2.413684509,12.80920316,0.111999941,0.068548086,,,,,,,,,,,,
787,-1.466897628,-3.43590963,13.95726364,0.187168061,0.074691899,,,,,,,,,,,,
788,1.809686326,0.986339797,4.247830796,0.009077309,0.022732146,,,,,,,,,,,,
789,-2.500476921,-1.456402155,8.373492069,0.059180438,0.044810505,,,,,,,,,,,,
790,-2.274092898,-2.831720502,13.19013951,0.167952498,0.070586656,,,,,,,,,,,,
793,-0.281511597,-1.091974468,1.271657019,0.020425493,0.006805236,,,,,,,,,,,,
795,-0.081895519,-3.480026095,12.1172885,0.148811904,0.064845325,,,,,,,,,,,,
796,-1.676130699,-3.776747222,17.0732337,0.217924685,0.091366924,,,,,,,,,,,,
797,-0.287710406,0.973737547,1.030942088,0.012050073,0.005517057,,,,,,,,,,,,
798,-1.803054227,1.650129833,5.973933008,0.053842135,0.031969333,,,,,,,,,,,,
799,-0.002829604,-0.5756926,0.331429977,0.005892626,0.001773638,,,,,,,,,,,,
800,-3.04208867,-0.129141798,9.270981082,0.128230797,0.049613391,,,,,,,,,,,,
801,-1.329547762,0.454355466,1.974136141,0.023582403,0.010564533,,,,,,,,,,,,
802,1.958790273,-3.049143279,13.13413407,0.166625179,0.070286945,,,,,,,,,,,,
803,-1.472357134,2.04452968,6.34793714,0.068972643,0.033970805,,,,,,,,,,,,
806,-4.554695015,-0.08631389,20.75269677,0.100890839,0.111057466,,,,,,,,,,,,
807,-1.178324267,-1.902770027,5.008981851,0.004781002,0.026805424,,,,,,,,,,,,
808,0.676100464,-1.788200486,3.654772817,0.032728138,0.019558413,,,,,,,,,,,,
809,3.450302514,-0.372270963,12.04317311,0.122676293,0.064448698,,,,,,,,,,,,
810,-0.351454939,-0.694466602,0.605804435,0.009910907,0.003241945,,,,,,,,,,,,
813,-0.279225399,-1.858021443,3.530210505,0.05354639,0.018891821,,,,,,,,,,,,
817,1.568037757,0.451021422,2.66216273,0.036504085,0.014246488,,,,,,,,,,,,
818,-1.823110293,2.327769034,8.742239815,0.007332482,0.046783848,,,,,,,,,,,,
819,0.193084327,0.546786707,0.33625726,0.001039021,0.001799471,,,,,,,,,,,,
821,2.242145295,-1.486191493,7.235980676,0.097160729,0.038723145,,,,,,,,,,,,
822,-0.693460416,-2.363202521,6.065613504,0.080557658,0.032459958,,,,,,,,,,,,
823,3.671868025,1.537694804,15.8471201,0.119557559,0.084805412,,,,,,,,,,,,
824,1.116212915,-0.498802191,1.494734897,0.014676966,0.007999031,,,,,,,,,,,,
826,2.02946066,-1.346321639,5.931292528,0.069491916,0.031741143,,,,,,,,,,,,
827,0.103266826,-4.144336359,17.18618789,0.187633121,0.091971395,,,,,,,,,,,,
828,4.274837865,1.123279928,19.53599657,0.191195958,0.10454633,,,,,,,,,,,,
829,4.01750842,-2.371246504,21.76318389,0.298418841,0.116465059,,,,,,,,,,,,
830,0.151108577,1.900322814,3.6340606,0.040963524,0.019447572,,,,,,,,,,,,
831,2.379659146,-0.487295577,5.900234633,0.084162847,0.031574938,,,,,,,,,,,,
834,2.872781442,-3.203265916,18.51378574,0.255068774,0.099075998,,,,,,,,,,,,
836,2.726672495,-1.144852247,8.745429562,0.057081792,0.046800917,,,,,,,,,,,,
837,4.766449612,1.767424215,25.84283026,0.156561512,0.138297171,,,,,,,,,,,,
839,2.450191738,-1.552657929,8.414186196,0.076925361,0.045028278,,,,,,,,,,,,
840,-0.133317016,-4.010690666,16.10341305,0.182481345,0.086176957,,,,,,,,,,,,
842,2.792417358,-1.002802954,8.803208469,0.069207879,0.04711012,,,,,,,,,,,,
844,2.448123767,-1.666619634,8.77093098,0.090350199,0.046937388,,,,,,,,,,,,
845,1.225038847,0.251292175,1.563867934,0.016825848,0.008368995,,,,,,,,,,,,
849,-4.564988279,1.655620092,23.58019588,0.075107471,0.126188747,,,,,,,,,,,,
850,3.819011906,1.079742954,15.75069679,0.17896941,0.084289406,,,,,,,,,,,,
853,4.796531961,2.337050434,28.46852359,0.204817464,0.152348494,,,,,,,,,,,,
854,2.203564917,2.445206017,10.83473081,0.121830348,0.057981754,,,,,,,,,,,,
855,2.41505458,1.556488245,8.25514428,0.095965576,0.04417717,,,,,,,,,,,,
856,-4.596533529,3.279670004,31.88435582,0.171795337,0.170628223,,,,,,,,,,,,
857,-0.491989474,-1.079795264,1.408011455,0.011458615,0.007534933,,,,,,,,,,,,
858,2.912488092,-1.336024658,10.26754877,0.139877655,0.054946495,,,,,,,,,,,,
859,1.498833345,3.905027914,17.4957444,0.032532331,0.093627978,,,,,,,,,,,,
860,-1.002956182,-0.928269744,1.86760582,0.011132277,0.009994439,,,,,,,,,,,,
861,-1.228742011,-1.691856641,4.372185823,0.073824787,0.023397628,,,,,,,,,,,,
862,-0.380479519,-3.119012595,9.873004229,0.13893788,0.052835101,,,,,,,,,,,,
865,-1.232022689,0.542950878,1.812675563,0.017401515,0.009700482,,,,,,,,,,,,
866,1.519248628,-2.041125415,6.474309353,0.084328025,0.034647082,,,,,,,,,,,,
869,2.622264148,-2.13198629,11.4216348,0.142625976,0.061122554,,,,,,,,,,,,
870,3.671250855,-0.598706844,13.83653272,0.138648128,0.074045811,,,,,,,,,,,,
872,-1.66957086,-3.853580222,17.63754738,0.149834017,0.094386833,,,,,,,,,,,,
873,1.159399309,-2.378354283,7.000775856,0.079550574,0.037464453,,,,,,,,,,,,
874,0.240235967,-1.633306649,2.725403929,0.023828649,0.014584922,,,,,,,,,,,,
875,-0.202617623,-0.963253092,0.968910421,0.003020924,0.005185097,,,,,,,,,,,,
876,-0.476733476,-3.444021945,12.08856196,0.119676745,0.064691595,,,,,,,,,,,,
877,3.053308645,-1.453816068,11.43627484,0.156454167,0.061200899,,,,,,,,,,,,
878,0.524960128,-1.20595479,1.729910091,0.029233689,0.009257565,,,,,,,,,,,,
879,3.191715139,-1.730057571,13.18014473,0.201993317,0.070533169,,,,,,,,,,,,
880,0.586330947,-0.369665474,0.480436542,0.00720308,0.002571042,,,,,,,,,,,,
881,-0.415419359,-1.481209868,2.366555918,0.032600261,0.012664557,,,,,,,,,,,,
882,3.576485097,0.659020736,13.22555398,0.155983485,0.070776176,,,,,,,,,,,,
883,-1.991680392,1.48502048,6.172076612,0.015083064,0.033029692,,,,,,,,,,,,
884,3.304936212,-1.084597149,12.09895434,0.037114024,0.06474721,,,,,,,,,,,,
885,0.646013407,-0.694532917,0.899709294,0.002145541,0.004814769,,,,,,,,,,,,
886,2.81740411,-2.622884917,14.81729121,0.123460737,0.079294312,,,,,,,,,,,,
887,-0.290425615,-3.676431395,13.60049484,0.170415798,0.072782661,,,,,,,,,,,,
888,3.206587285,-0.798649425,10.92004292,0.030590001,0.058438299,,,,,,,,,,,,
889,-3.235741974,2.147102006,15.08007315,0.164581263,0.080700582,,,,,,,,,,,,
890,2.176270406,0.408678459,4.903170962,0.046095155,0.02623918,,,,,,,,,,,,
891,3.811409887,-2.430392585,20.43365345,0.252284913,0.109350115,,,,,,,,,,,,
892,2.838040851,-1.970042751,11.93554431,0.109582373,0.063872726,,,,,,,,,,,,
893,-1.415704039,-3.23136532,12.44593976,0.08553029,0.066604092,,,,,,,,,,,,
894,2.72258722,2.174786882,12.14217916,0.12319193,0.064978526,,,,,,,,,,,,
895,0.560864798,-3.524377449,12.73580572,0.127082591,0.068155302,,,,,,,,,,,,
896,-4.01420616,3.194818722,26.32071777,0.029281125,0.140854572,,,,,,,,,,,,
897,1.814172062,-0.364060597,3.423760389,0.030956677,0.018322156,,,,,,,,,,,,
898,2.637764187,1.689144341,9.811008513,0.105223151,0.052503333,,,,,,,,,,,,
899,1.444649668,-1.106475258,3.31130016,0.044871938,0.017720329,,,,,,,,,,,,
900,-2.988599683,-1.70116166,11.82567906,0.145136088,0.063284785,,,,,,,,,,,,
902,0.569657699,0.574899965,0.655019863,0.005038479,0.00350532,,,,,,,,,,,,
903,4.371741128,5.03975804,44.51128159,0.14520708,0.238200857,,,,,,,,,,,,
906,3.040031934,-0.320826656,9.344723905,0.134164534,0.050008024,,,,,,,,,,,,
908,1.291663808,0.882536591,2.447266228,0.032435196,0.013096476,,,,,,,,,,,,
909,0.066603247,1.213164619,1.476204385,0.020969911,0.007899866,,,,,,,,,,,,
910,3.813554936,3.988146272,30.44851194,0.108108766,0.162944345,,,,,,,,,,,,
911,2.713456495,0.186107659,7.397482212,0.09388823,0.039587416,,,,,,,,,,,,
915,0.853223955,-3.669004901,14.18958808,0.1799182,0.075935177,,,,,,,,,,,,
